,year,month,day,OFFICE,IMPORTER.TIN,TARIFF.CODE,ORIGIN.CODE,CIF_USD_EQUIVALENT,QUANTITY,GROSS.WEIGHT,TOTAL.TAXES.USD,RAISED_TAX_AMOUNT_USD,illicit,formatted_date
198797,2014,12,26,OFFICE186,IMPO11095,3920102300,CNTRY166,9990.0,13.0,3.0,5.0,0.0,False,2014-12-26
198798,2014,12,26,OFFICE168,IMPO10423,7326909889,CNTRY994,6070.0,189.0,1.0,5.0,0.0,False,2014-12-26
198799,2014,12,26,OFFICE168,IMPO18189,8542399090,CNTRY994,6326.0,135.0,1.0,5.0,0.0,False,2014-12-26
198800,2014,12,26,OFFICE185,IMPO13512,8543300000,CNTRY454,2593.0,41927.0,19.0,5.0,0.0,False,2014-12-26
198801,2014,12,26,OFFICE168,IMPO16025,8708939009,CNTRY454,79.0,102.0,220.0,176.0,0.0,False,2014-12-26
198802,2014,12,26,OFFICE298,IMPO18809,6217900009,CNTRY562,16541.0,395.0,851.0,5.0,0.0,False,2014-12-26
198803,2014,12,26,OFFICE127,IMPO12175,8418991002,CNTRY485,4020.0,119.0,77.0,1240.0,415.0,True,2014-12-26
198804,2014,12,26,OFFICE105,IMPO12257,8516605090,CNTRY321,85908.0,380821.0,3.0,5.0,0.0,False,2014-12-26
198805,2014,12,26,OFFICE187,IMPO13097,8703229050,CNTRY994,939.0,4.0,1.0,5.0,0.0,False,2014-12-26
198806,2014,12,26,OFFICE168,IMPO10255,8413308091,CNTRY284,29.0,29.0,11.0,67.0,0.0,False,2014-12-26
198807,2014,12,26,OFFICE296,IMPO13181,8538909902,CNTRY680,6689.0,168.0,16.0,901.0,0.0,False,2014-12-26
198808,2014,12,26,OFFICE168,IMPO17820,8547200000,CNTRY994,5693.0,152.0,812.0,5.0,0.0,False,2014-12-26
198809,2014,12,26,OFFICE187,IMPO18189,8205598009,CNTRY994,10900.0,124.0,1.0,114.0,0.0,False,2014-12-26
198810,2014,12,26,OFFICE168,IMPO15626,8609009090,CNTRY994,3511.0,597.0,1099.0,5.0,0.0,False,2014-12-26
198811,2014,12,26,OFFICE127,IMPO14627,8703221041,CNTRY994,3236.0,127.0,20.0,2946.0,0.0,False,2014-12-26
198812,2014,12,26,OFFICE162,IMPO11316,2710124591,CNTRY123,4999.0,1124.0,1.0,248.0,0.0,False,2014-12-26
198813,2014,12,26,OFFICE109,IMPO12908,8542399090,CNTRY976,541.0,17.0,3.0,5.0,0.0,False,2014-12-26
198814,2014,12,26,OFFICE127,IMPO14129,8708999720,CNTRY376,1322.0,3.0,1.0,296.0,0.0,False,2014-12-26
198815,2014,12,26,OFFICE127,IMPO16184,8501310001,CNTRY680,22419.0,1.0,1187.0,5.0,0.0,False,2014-12-26
198816,2014,12,26,OFFICE168,IMPO16658,9801000000,CNTRY825,2659.0,142.0,7322.0,5.0,0.0,False,2014-12-26
198817,2014,12,26,OFFICE109,IMPO19578,8708309103,CNTRY680,97.0,88.0,7.0,342.0,0.0,False,2014-12-26
198818,2014,12,26,OFFICE296,IMPO18343,8536901091,CNTRY917,14394.0,13197.0,17013.0,5.0,0.0,False,2014-12-26
198819,2014,12,26,OFFICE127,IMPO10976,5209390000,CNTRY994,2900.0,471.0,1.0,141.0,0.0,False,2014-12-26
198820,2014,12,26,OFFICE197,IMPO15576,4805910091,CNTRY454,10955.0,17.0,1138.0,5.0,0.0,False,2014-12-26
198821,2014,12,26,OFFICE187,IMPO16962,4819100000,CNTRY994,212.0,704.0,308.0,5.0,0.0,False,2014-12-26
198822,2014,12,26,OFFICE127,IMPO16887,3923299080,CNTRY376,306.0,138.0,439.0,5.0,0.0,False,2014-12-26
198823,2014,12,26,OFFICE168,IMPO13723,4819100000,CNTRY376,100.0,94.0,3.0,3256.0,0.0,False,2014-12-26
198824,2014,12,26,OFFICE168,IMPO11469,4821109000,CNTRY994,6256.0,177.0,25.0,5.0,0.0,False,2014-12-26
198825,2014,12,26,OFFICE162,IMPO15916,8716398090,CNTRY263,301.0,4.0,13.0,109.0,0.0,False,2014-12-26
198826,2014,12,26,OFFICE134,IMPO15640,7801999009,CNTRY884,2882.0,884.0,1.0,1182.0,0.0,False,2014-12-26
198827,2014,12,26,OFFICE204,IMPO19578,8708299009,CNTRY994,188.0,26.0,289.0,5.0,0.0,False,2014-12-26
198828,2014,12,26,OFFICE168,IMPO12250,9606100010,CNTRY994,7612.0,130.0,405.0,5.0,0.0,False,2014-12-26
198829,2014,12,26,OFFICE168,IMPO10325,1704906501,CNTRY747,5792.0,11025.0,18.0,5.0,435.0,True,2014-12-26
198830,2014,12,26,OFFICE168,IMPO19469,5806200000,CNTRY376,7381.0,233.0,2411.0,5.0,0.0,False,2014-12-26
198831,2014,12,26,OFFICE168,IMPO16794,8538909902,CNTRY994,23724.0,4.0,1109.0,5.0,0.0,False,2014-12-26
198832,2014,12,26,OFFICE296,IMPO11695,8703239091,CNTRY962,34743.0,85.0,3934.0,700.0,0.0,False,2014-12-26
198833,2014,12,26,OFFICE296,IMPO16622,6309000002,CNTRY680,5705.0,589.0,131.0,207.0,0.0,False,2014-12-26
198834,2014,12,26,OFFICE187,IMPO19469,3926909229,CNTRY994,31356.0,362.0,1.0,5.0,0.0,False,2014-12-26
198835,2014,12,26,OFFICE168,IMPO18212,8536908599,CNTRY976,22307.0,124.0,1.0,1637.0,0.0,False,2014-12-26
198836,2014,12,26,OFFICE187,IMPO18189,8704219941,CNTRY376,18172.0,189.0,4.0,5.0,0.0,False,2014-12-26
198837,2014,12,26,OFFICE220,IMPO11631,2931908001,CNTRY236,3625.0,1.0,22046.0,5.0,0.0,False,2014-12-26
198838,2014,12,26,OFFICE187,IMPO11394,8421392000,CNTRY994,14825.0,21.0,1180.0,5.0,0.0,False,2014-12-26
198839,2014,12,26,OFFICE168,IMPO13095,4819100000,CNTRY825,582.0,109.0,17.0,5.0,0.0,False,2014-12-26
198840,2014,12,26,OFFICE204,IMPO12616,8536901099,CNTRY485,3764.0,22.0,1114.0,196.0,0.0,False,2014-12-26
198841,2014,12,26,OFFICE296,IMPO17088,2846900000,CNTRY825,102.0,1234.0,3857.0,5.0,0.0,False,2014-12-26
198842,2014,12,26,OFFICE168,IMPO13097,8609009090,CNTRY123,22141.0,97.0,1277.0,5.0,0.0,False,2014-12-26
198843,2014,12,26,OFFICE168,IMPO11779,7326909889,CNTRY123,6897.0,158.0,185.0,5.0,0.0,False,2014-12-26
198844,2014,12,26,OFFICE168,IMPO13181,5807109010,CNTRY994,5922.0,1.0,1731.0,5.0,0.0,False,2014-12-26
198845,2014,12,26,OFFICE298,IMPO14627,8421392000,CNTRY376,5619.0,1.0,1.0,5.0,0.0,False,2014-12-26
198846,2014,12,26,OFFICE187,IMPO16865,8609009090,CNTRY994,723.0,150.0,3366.0,5.0,0.0,False,2014-12-26
198847,2014,12,26,OFFICE127,IMPO15720,8481801100,CNTRY837,326.0,1.0,3113.0,462.0,0.0,False,2014-12-26
198848,2014,12,26,OFFICE134,IMPO19420,7326909889,CNTRY576,16002.0,28.0,295.0,5.0,0.0,False,2014-12-26
198849,2014,12,26,OFFICE186,IMPO12908,2710199921,CNTRY976,80.0,8943.0,1.0,5.0,0.0,False,2014-12-26
198850,2014,12,26,OFFICE168,IMPO15955,8421392000,CNTRY123,419.0,596.0,1.0,683.0,0.0,False,2014-12-26
198851,2014,12,26,OFFICE100,IMPO12641,6104620003,CNTRY881,1290.0,252599.0,340542.0,3001.0,0.0,False,2014-12-26
198852,2014,12,26,OFFICE168,IMPO11316,4821909000,CNTRY376,32831.0,185.0,15.0,5.0,0.0,False,2014-12-26
198853,2014,12,26,OFFICE234,IMPO19590,8716909099,CNTRY680,140.0,5527.0,15124.0,5.0,0.0,False,2014-12-26
198854,2014,12,26,OFFICE168,IMPO10344,5806200000,CNTRY123,285.0,139.0,1.0,5.0,0.0,False,2014-12-26
198855,2014,12,26,OFFICE168,IMPO16887,4821101000,CNTRY825,574.0,107.0,1.0,14.0,0.0,False,2014-12-26
198856,2014,12,26,OFFICE204,IMPO18238,8609009090,CNTRY994,20288.0,1566.0,1280.0,5.0,0.0,False,2014-12-26
198857,2014,12,26,OFFICE168,IMPO15135,4821109000,CNTRY994,25374.0,142.0,434.0,5.0,0.0,False,2014-12-26
198858,2014,12,26,OFFICE134,IMPO12075,5401101200,CNTRY846,500.0,113.0,77.0,634.0,0.0,False,2014-12-26
198859,2014,12,26,OFFICE168,IMPO10723,7318220000,CNTRY994,8856.0,33.0,1.0,467.0,0.0,False,2014-12-26
198860,2014,12,26,OFFICE298,IMPO14627,8708999799,CNTRY376,2133.0,629.0,27.0,5.0,0.0,False,2014-12-26
198861,2014,12,26,OFFICE185,IMPO16865,8703329091,CNTRY680,1958.0,29.0,1309.0,5.0,0.0,False,2014-12-26
198862,2014,12,26,OFFICE168,IMPO17538,5806200000,CNTRY994,380.0,1.0,26.0,5.0,0.0,False,2014-12-26
198863,2014,12,26,OFFICE187,IMPO11316,5807109010,CNTRY994,15787.0,39.0,1.0,5.0,0.0,False,2014-12-26
198864,2014,12,26,OFFICE168,IMPO18597,8708999730,CNTRY376,3112.0,38407.0,1120.0,5.0,0.0,False,2014-12-26
198865,2014,12,26,OFFICE187,IMPO19469,8538909909,CNTRY994,21760.0,207.0,1018.0,5.0,0.0,False,2014-12-26
198866,2014,12,26,OFFICE296,IMPO15765,6109100001,CNTRY376,528.0,109.0,14463.0,5.0,0.0,False,2014-12-26
198867,2014,12,26,OFFICE122,IMPO18509,3401300000,CNTRY139,116.0,467.0,1.0,5.0,0.0,False,2014-12-26
198868,2014,12,26,OFFICE168,IMPO10005,8547200000,CNTRY652,2993.0,1148.0,85.0,5.0,0.0,False,2014-12-26
198869,2014,12,26,OFFICE187,IMPO15485,5806200000,CNTRY976,383.0,78.0,4997.0,5.0,0.0,False,2014-12-26
198870,2014,12,26,OFFICE187,IMPO19420,8538909902,CNTRY680,397.0,26.0,1.0,5.0,0.0,False,2014-12-26
198871,2014,12,26,OFFICE100,IMPO18208,8479908000,CNTRY976,4114.0,31.0,12907.0,271.0,0.0,False,2014-12-26
198872,2014,12,26,OFFICE187,IMPO19363,5806200000,CNTRY994,6502.0,1.0,1213.0,5.0,0.0,False,2014-12-26
198873,2014,12,26,OFFICE187,IMPO19655,8703229050,CNTRY994,19234.0,1172.0,1.0,161.0,0.0,False,2014-12-26
198874,2014,12,26,OFFICE168,IMPO14334,8538909902,CNTRY994,528842.0,395.0,1.0,5.0,0.0,False,2014-12-26
198875,2014,12,26,OFFICE197,IMPO13181,4415202001,CNTRY485,84993.0,445.0,1.0,4338.0,0.0,False,2014-12-26
198876,2014,12,26,OFFICE187,IMPO15506,4819100000,CNTRY376,19859.0,234.0,1.0,5.0,0.0,False,2014-12-26
198877,2014,12,26,OFFICE168,IMPO10622,4821909000,CNTRY994,43970.0,232.0,1730.0,5.0,0.0,False,2014-12-26
198878,2014,12,26,OFFICE168,IMPO13975,5806200000,CNTRY994,25543.0,36.0,1673.0,5.0,0.0,False,2014-12-26
198879,2014,12,26,OFFICE187,IMPO18809,6110309903,CNTRY994,13322.0,18.0,1.0,5.0,0.0,False,2014-12-26
198880,2014,12,26,OFFICE233,IMPO15407,807110000,CNTRY618,43532.0,5493.0,102.0,54.0,394.0,True,2014-12-26
198881,2014,12,26,OFFICE127,IMPO18475,5208510000,CNTRY652,13313.0,1.0,19.0,737.0,0.0,False,2014-12-26
198882,2014,12,26,OFFICE168,IMPO13852,5806321029,CNTRY454,30.0,493.0,1278.0,13.0,0.0,False,2014-12-26
198883,2014,12,26,OFFICE187,IMPO11353,4821909000,CNTRY680,4938.0,208.0,503.0,5.0,0.0,False,2014-12-26
198884,2014,12,26,OFFICE168,IMPO11469,8708999799,CNTRY994,23474.0,23.0,1645.0,5.0,0.0,False,2014-12-26
198885,2014,12,26,OFFICE197,IMPO17092,2936210000,CNTRY680,14302.0,294.0,240.0,3210.0,0.0,False,2014-12-26
198886,2014,12,26,OFFICE297,IMPO19898,5401101200,CNTRY123,329.0,112.0,1.0,0.0,0.0,False,2014-12-26
198887,2014,12,26,OFFICE127,IMPO15629,8708939009,CNTRY976,79.0,481.0,293.0,5.0,0.0,False,2014-12-26
198888,2014,12,26,OFFICE187,IMPO17253,6109902006,CNTRY994,73.0,391.0,1.0,13.0,0.0,False,2014-12-26
198889,2014,12,26,OFFICE298,IMPO15135,4821109000,CNTRY994,7549.0,1091.0,1.0,5.0,0.0,False,2014-12-26
198890,2014,12,26,OFFICE186,IMPO11200,8703229050,CNTRY415,3994.0,1.0,1426.0,5.0,0.0,False,2014-12-26
198891,2014,12,26,OFFICE187,IMPO15165,8541100000,CNTRY994,2101.0,1.0,1.0,5.0,0.0,False,2014-12-26
198892,2014,12,26,OFFICE299,IMPO11479,8471705000,CNTRY317,215.0,16.0,190.0,483.0,0.0,False,2014-12-26
198893,2014,12,26,OFFICE296,IMPO18212,4821101000,CNTRY994,18419.0,190.0,16217.0,5.0,0.0,False,2014-12-26
198894,2014,12,26,OFFICE168,IMPO10723,5806200000,CNTRY994,6203.0,147.0,1.0,5.0,0.0,False,2014-12-26
198895,2014,12,26,OFFICE204,IMPO14414,9606100010,CNTRY825,714.0,3.0,150.0,5.0,0.0,False,2014-12-26
198896,2014,12,26,OFFICE168,IMPO10845,8609009090,CNTRY994,26683.0,207.0,1.0,5.0,0.0,False,2014-12-26
198897,2014,12,26,OFFICE168,IMPO19182,7013379999,CNTRY123,466.0,13.0,324.0,29.0,0.0,False,2014-12-26
198898,2014,12,26,OFFICE243,IMPO13247,3915901100,CNTRY415,10839.0,1031.0,36061.0,130.0,529.0,True,2014-12-26
198899,2014,12,26,OFFICE168,IMPO10210,8205598009,CNTRY825,498.0,143.0,7735.0,5.0,0.0,False,2014-12-26
198900,2014,12,26,OFFICE168,IMPO18475,4821101000,CNTRY994,22855.0,145.0,1318.0,113.0,0.0,False,2014-12-26
198901,2014,12,26,OFFICE168,IMPO19013,4911101000,CNTRY994,1151.0,132.0,1.0,116.0,0.0,False,2014-12-26
198902,2014,12,26,OFFICE187,IMPO18806,8609009090,CNTRY994,4214.0,15.0,1.0,5.0,0.0,False,2014-12-26
198903,2014,12,26,OFFICE168,IMPO15767,6006329000,CNTRY652,2485.0,1.0,1.0,9503.0,0.0,False,2014-12-26
198904,2014,12,26,OFFICE298,IMPO14334,9607190000,CNTRY994,7210.0,3.0,1014.0,5.0,0.0,False,2014-12-26
198905,2014,12,26,OFFICE204,IMPO11779,8716398090,CNTRY680,5115.0,1117.0,21.0,5.0,0.0,False,2014-12-26
198906,2014,12,26,OFFICE168,IMPO11394,5806200000,CNTRY994,3211.0,3.0,1.0,5.0,0.0,False,2014-12-26
198907,2014,12,26,OFFICE187,IMPO13495,5806200000,CNTRY994,182.0,213.0,1.0,770.0,0.0,False,2014-12-26
198908,2014,12,26,OFFICE185,IMPO18337,3923299030,CNTRY709,58226.0,340.0,4.0,1540.0,0.0,False,2014-12-26
198909,2014,12,26,OFFICE186,IMPO17088,6217100009,CNTRY994,46993.0,393.0,17489.0,380.0,0.0,False,2014-12-26
198910,2014,12,26,OFFICE168,IMPO19360,5209420000,CNTRY653,1190.0,1.0,1.0,821.0,0.0,False,2014-12-26
198911,2014,12,26,OFFICE298,IMPO11284,8479908000,CNTRY123,55605.0,1181.0,1.0,5.0,0.0,False,2014-12-26
198912,2014,12,26,OFFICE187,IMPO11444,9804000000,CNTRY994,105.0,574.0,15.0,5.0,0.0,False,2014-12-26
198913,2014,12,26,OFFICE168,IMPO18960,5807109010,CNTRY994,23144.0,189.0,2159.0,5.0,0.0,False,2014-12-26
198914,2014,12,26,OFFICE168,IMPO17538,7320909000,CNTRY994,207.0,1013.0,987.0,5.0,0.0,False,2014-12-26
198915,2014,12,26,OFFICE168,IMPO18433,5402330000,CNTRY994,2694.0,252.0,1.0,5.0,0.0,False,2014-12-26
198916,2014,12,26,OFFICE187,IMPO17391,8501310001,CNTRY123,386.0,208.0,1.0,5.0,0.0,False,2014-12-26
198917,2014,12,26,OFFICE187,IMPO13823,8609009090,CNTRY680,19365.0,813.0,1.0,5.0,0.0,False,2014-12-26
198918,2014,12,26,OFFICE204,IMPO19132,9606100010,CNTRY994,179.0,119.0,392.0,5.0,0.0,False,2014-12-26
198919,2014,12,26,OFFICE127,IMPO12359,2710124591,CNTRY994,50552.0,107.0,92.0,5.0,0.0,False,2014-12-26
198920,2014,12,26,OFFICE204,IMPO14627,8708299009,CNTRY376,537.0,361.0,112.0,124.0,0.0,False,2014-12-26
198921,2014,12,26,OFFICE178,IMPO17812,5210210001,CNTRY771,1548.0,121.0,5.0,5.0,0.0,False,2014-12-26
198922,2014,12,26,OFFICE168,IMPO10210,5807109010,CNTRY994,8234.0,149.0,432.0,5.0,0.0,False,2014-12-26
198923,2014,12,26,OFFICE180,IMPO12075,7007111010,CNTRY756,35.0,3.0,16.0,50.0,0.0,False,2014-12-26
198924,2014,12,26,OFFICE187,IMPO12207,8409990009,CNTRY680,18846.0,4.0,317.0,10.0,0.0,False,2014-12-26
198925,2014,12,26,OFFICE162,IMPO18106,5807109010,CNTRY123,289.0,357.0,1.0,958.0,0.0,False,2014-12-26
198926,2014,12,26,OFFICE187,IMPO16428,5807109010,CNTRY994,8585.0,24.0,1.0,5.0,0.0,False,2014-12-26
198927,2014,12,26,OFFICE168,IMPO16794,8481809998,CNTRY994,22873.0,165.0,137.0,5.0,0.0,False,2014-12-26
198928,2014,12,26,OFFICE168,IMPO13181,4819100000,CNTRY994,66.0,16.0,5.0,44.0,0.0,False,2014-12-26
198929,2014,12,26,OFFICE127,IMPO16347,1511909990,CNTRY652,1483.0,7872.0,4778.0,5.0,0.0,False,2014-12-26
198930,2014,12,26,OFFICE168,IMPO15485,5806200000,CNTRY994,35252.0,1050.0,1.0,5.0,0.0,False,2014-12-26
198931,2014,12,26,OFFICE298,IMPO10676,4821109000,CNTRY994,403.0,119.0,4660.0,5.0,0.0,False,2014-12-26
198932,2014,12,26,OFFICE204,IMPO18189,2710124591,CNTRY994,470.0,124.0,266.0,5.0,0.0,False,2014-12-26
198933,2014,12,26,OFFICE296,IMPO18475,3004900019,CNTRY976,2130.0,1.0,1.0,5.0,0.0,False,2014-12-26
198934,2014,12,26,OFFICE168,IMPO14713,8609009090,CNTRY123,564.0,1.0,1365.0,5.0,0.0,False,2014-12-26
198935,2014,12,26,OFFICE168,IMPO17462,8538909902,CNTRY994,22751.0,100.0,1557.0,5.0,0.0,False,2014-12-26
198936,2014,12,26,OFFICE187,IMPO18433,4822900090,CNTRY976,84700.0,4.0,2901.0,5.0,0.0,False,2014-12-26
198937,2014,12,26,OFFICE296,IMPO13153,8703319090,CNTRY976,533.0,163.0,1.0,1719.0,0.0,False,2014-12-26
198938,2014,12,26,OFFICE186,IMPO11035,7610100000,CNTRY843,9702.0,24045.0,19603.0,1836.0,270.0,True,2014-12-26
198939,2014,12,26,OFFICE180,IMPO19604,9801000000,CNTRY364,6022.0,459.0,1.0,5.0,0.0,False,2014-12-26
198940,2014,12,26,OFFICE298,IMPO10976,4821101000,CNTRY376,562.0,604.0,1.0,5.0,0.0,False,2014-12-26
198941,2014,12,26,OFFICE134,IMPO13548,8544429092,CNTRY764,84.0,101.0,60.0,556.0,0.0,False,2014-12-26
198942,2014,12,26,OFFICE204,IMPO12228,2710199928,CNTRY994,99.0,515.0,284.0,5.0,0.0,False,2014-12-26
198943,2014,12,26,OFFICE187,IMPO11200,9606100010,CNTRY994,23576.0,300.0,342.0,5.0,0.0,False,2014-12-26
198944,2014,12,26,OFFICE204,IMPO11694,6103390099,CNTRY140,7799.0,2.0,15698.0,5.0,0.0,False,2014-12-26
198945,2014,12,26,OFFICE168,IMPO18716,5807109010,CNTRY994,7086.0,138.0,1645.0,5.0,0.0,False,2014-12-26
198946,2014,12,26,OFFICE187,IMPO16887,7318159090,CNTRY316,51491.0,1354.0,68.0,36.0,0.0,False,2014-12-26
198947,2014,12,26,OFFICE187,IMPO19420,8501310001,CNTRY994,17032.0,161.0,1539.0,5.0,0.0,False,2014-12-26
198948,2014,12,26,OFFICE168,IMPO10915,5404120000,CNTRY454,323.0,58214.0,2304.0,173.0,0.0,False,2014-12-26
198949,2014,12,26,OFFICE186,IMPO11316,4819100000,CNTRY680,584.0,1.0,1.0,5.0,0.0,False,2014-12-26
198950,2014,12,26,OFFICE168,IMPO14627,4819100000,CNTRY994,33780.0,177.0,1.0,5.0,0.0,False,2014-12-26
198951,2014,12,26,OFFICE168,IMPO10622,5807101010,CNTRY680,268.0,1.0,796.0,5.0,0.0,False,2014-12-26
198952,2014,12,26,OFFICE168,IMPO17115,8609009090,CNTRY825,345.0,1.0,1.0,5.0,0.0,False,2014-12-26
198953,2014,12,26,OFFICE187,IMPO15533,7326909889,CNTRY994,5842.0,217.0,1.0,3581.0,0.0,False,2014-12-26
198954,2014,12,26,OFFICE296,IMPO10423,4016995709,CNTRY976,35.0,1.0,881.0,5.0,0.0,False,2014-12-26
198955,2014,12,26,OFFICE127,IMPO10344,2710194790,CNTRY976,1539.0,653.0,1.0,5.0,0.0,False,2014-12-26
198956,2014,12,26,OFFICE187,IMPO19013,8609009090,CNTRY994,731.0,822.0,1.0,5.0,0.0,False,2014-12-26
198957,2014,12,26,OFFICE187,IMPO16962,4819100000,CNTRY994,33572.0,234.0,37.0,5.0,0.0,False,2014-12-26
198958,2014,12,26,OFFICE113,IMPO14213,7318159090,CNTRY454,1498.0,8820.0,1658924.0,5.0,0.0,False,2014-12-26
198959,2014,12,26,OFFICE134,IMPO15506,8704219941,CNTRY376,4732.0,772.0,252.0,5.0,0.0,False,2014-12-26
198960,2014,12,26,OFFICE187,IMPO19420,8609009090,CNTRY376,24083.0,1.0,1128.0,5.0,0.0,False,2014-12-26
198961,2014,12,26,OFFICE168,IMPO19818,7318159050,CNTRY335,1210.0,2851.0,9379.0,675.0,0.0,False,2014-12-26
198962,2014,12,26,OFFICE187,IMPO19420,8538909902,CNTRY680,2208.0,116.0,187.0,5.0,0.0,False,2014-12-26
198963,2014,12,26,OFFICE168,IMPO18189,8703329091,CNTRY994,369.0,705.0,14007.0,5.0,0.0,False,2014-12-26
198964,2014,12,26,OFFICE168,IMPO17462,9606100010,CNTRY994,6339.0,156.0,1.0,5.0,0.0,False,2014-12-26
198965,2014,12,26,OFFICE162,IMPO19832,6109902008,CNTRY376,215.0,1574.0,230.0,6989.0,0.0,False,2014-12-26
198966,2014,12,26,OFFICE168,IMPO10267,8703229050,CNTRY994,8044.0,1.0,1.0,5.0,0.0,False,2014-12-26
198967,2014,12,26,OFFICE168,IMPO19818,8609009090,CNTRY376,20713.0,133.0,1.0,5.0,0.0,False,2014-12-26
198968,2014,12,26,OFFICE186,IMPO10402,3204120000,CNTRY915,11.0,3.0,334.0,5.0,0.0,False,2014-12-26
198969,2014,12,26,OFFICE296,IMPO12343,4821109000,CNTRY652,126.0,1.0,27498.0,12849.0,0.0,False,2014-12-26
198970,2014,12,26,OFFICE185,IMPO14890,8703329091,CNTRY680,4043.0,108.0,18.0,5.0,0.0,False,2014-12-26
198971,2014,12,26,OFFICE214,IMPO15468,7308909809,CNTRY485,26.0,17.0,344.0,3426.0,291.0,True,2014-12-26
198972,2014,12,26,OFFICE168,IMPO14035,7326909889,CNTRY994,8403.0,257.0,1277.0,5.0,0.0,False,2014-12-26
198973,2014,12,26,OFFICE187,IMPO16351,3923299080,CNTRY994,2455.0,442.0,1.0,186.0,0.0,False,2014-12-26
198974,2014,12,26,OFFICE237,IMPO19540,3923299030,CNTRY615,14620.0,18.0,60621.0,5.0,0.0,False,2014-12-26
198975,2014,12,26,OFFICE204,IMPO15916,3926909799,CNTRY994,14570.0,805.0,1.0,482.0,0.0,False,2014-12-26
198976,2014,12,26,OFFICE168,IMPO13181,8541100000,CNTRY994,2533.0,1.0,8063.0,5.0,0.0,False,2014-12-26
198977,2014,12,26,OFFICE168,IMPO11284,7326909889,CNTRY994,35133.0,43.0,1.0,5.0,0.0,False,2014-12-26
198978,2014,12,26,OFFICE204,IMPO10005,8409990009,CNTRY994,5512.0,217.0,1474.0,5.0,0.0,False,2014-12-26
198979,2014,12,26,OFFICE187,IMPO18767,8504409090,CNTRY680,19995.0,196.0,9.0,5.0,0.0,False,2014-12-26
198980,2014,12,26,OFFICE168,IMPO14035,3926909799,CNTRY376,19843.0,23.0,1707.0,5.0,0.0,False,2014-12-26
198981,2014,12,26,OFFICE187,IMPO10462,8703239091,CNTRY994,2447.0,398.0,39.0,5.0,0.0,False,2014-12-26
198982,2014,12,26,OFFICE168,IMPO11651,8533210000,CNTRY825,1768.0,4951.0,13.0,661.0,0.0,False,2014-12-26
198983,2014,12,26,OFFICE168,IMPO19818,6205200009,CNTRY994,7482.0,234.0,1.0,5.0,0.0,False,2014-12-26
198984,2014,12,26,OFFICE185,IMPO12519,3003900019,CNTRY376,2545.0,11.0,4324.0,5.0,0.0,False,2014-12-26
198985,2014,12,26,OFFICE168,IMPO17739,8536901099,CNTRY376,558.0,1325.0,1.0,619.0,0.0,False,2014-12-26
198986,2014,12,26,OFFICE168,IMPO14334,5401109000,CNTRY680,628.0,29438.0,14.0,5.0,0.0,False,2014-12-26
198987,2014,12,26,OFFICE127,IMPO19132,5807101010,CNTRY994,24893.0,236.0,1376.0,5.0,0.0,False,2014-12-26
198988,2014,12,26,OFFICE298,IMPO18189,8511400009,CNTRY994,187.0,517.0,6211.0,5.0,0.0,False,2014-12-26
198989,2014,12,26,OFFICE168,IMPO12228,3923299080,CNTRY994,6238.0,145.0,7151.0,5.0,0.0,False,2014-12-26
198990,2014,12,26,OFFICE296,IMPO18433,9607190000,CNTRY994,9093.0,3.0,306.0,417.0,0.0,False,2014-12-26
198991,2014,12,26,OFFICE127,IMPO19898,3923100000,CNTRY276,28861.0,1412.0,1083.0,5.0,0.0,False,2014-12-26
198992,2014,12,26,OFFICE168,IMPO10344,5806200000,CNTRY994,31754.0,547.0,919.0,5.0,0.0,False,2014-12-26
198993,2014,12,26,OFFICE127,IMPO15732,6217900003,CNTRY680,14961.0,498.0,1053.0,5.0,0.0,False,2014-12-26
198994,2014,12,26,OFFICE237,IMPO18364,8481809998,CNTRY846,1737.0,124.0,43.0,168.0,0.0,False,2014-12-26
198995,2014,12,26,OFFICE204,IMPO19132,8308900099,CNTRY825,97.0,121.0,26.0,488.0,0.0,False,2014-12-26
198996,2014,12,26,OFFICE168,IMPO12985,4821109000,CNTRY994,6683.0,178.0,1.0,5.0,0.0,False,2014-12-26
198997,2014,12,26,OFFICE296,IMPO10541,9606100010,CNTRY680,5214.0,159.0,2207.0,5.0,0.0,False,2014-12-26
198998,2014,12,26,OFFICE168,IMPO10166,4819100000,CNTRY376,8566.0,24.0,1.0,5.0,0.0,False,2014-12-26
198999,2014,12,26,OFFICE187,IMPO13823,8704219941,CNTRY825,8989.0,4899.0,291.0,5.0,0.0,False,2014-12-26
199000,2014,12,26,OFFICE168,IMPO12519,8538909902,CNTRY994,28569.0,269.0,1.0,5.0,0.0,False,2014-12-26
199001,2014,12,26,OFFICE186,IMPO12575,4016995702,CNTRY825,1157.0,1.0,50.0,17.0,0.0,False,2014-12-26
199002,2014,12,26,OFFICE187,IMPO10267,8501310001,CNTRY562,4933.0,41.0,1.0,5.0,0.0,False,2014-12-26
199003,2014,12,26,OFFICE168,IMPO10210,9804000000,CNTRY680,7112.0,758.0,1.0,5.0,0.0,False,2014-12-26
199004,2014,12,26,OFFICE100,IMPO19610,6404191099,CNTRY138,13201.0,591.0,284.0,3729.0,0.0,False,2014-12-26
199005,2014,12,26,OFFICE127,IMPO17728,3919101900,CNTRY994,322.0,3.0,1280.0,916.0,0.0,False,2014-12-26
